year,Rk,School,Conf,Overall W,Overall L,Overall Pct,Conference W,Conference L,Conference Pct,PPG,OPPG,SRS SRS,SRS SOS,Polls AP Pre,Polls AP High,Polls AP Post,Notes,Polls AP Curr
2011,83,California,Pac-12 (North),7,6,.538,4,5,.444,28.3,24.2,4.57,2.18,,,,,NA
2011,84,Oregon State,Pac-12 (North),3,9,.250,3,6,.333,21.8,30.8,-4.33,3.84,,,,,NA
2011,85,Washington State,Pac-12 (North),4,8,.333,2,7,.222,29.8,31.8,-5.61,0.14,,,,,NA
2011,86,USC,Pac-12 (South),10,2,.833,7,2,.778,35.8,23.6,14.16,3.49,25,5,6,,NA
2011,87,UCLA,Pac-12 (South),6,8,.429,5,4,.556,23.1,31.4,-1.05,4.59,,,,,NA
2011,88,Utah,Pac-12 (South),8,5,.615,4,5,.444,25.0,20.2,3.16,-0.30,,,,,NA
2011,89,Arizona State,Pac-12 (South),6,7,.462,4,5,.444,33.2,28.6,5.10,2.49,,18,,,NA
2011,90,Arizona,Pac-12 (South),4,8,.333,2,7,.222,30.8,35.4,-1.46,4.21,,,,,NA
2011,91,Colorado,Pac-12 (South),3,10,.231,2,7,.222,19.8,36.5,-8.67,3.26,,,,,NA
2011,92,Georgia,SEC (East),10,4,.714,7,1,.875,32.0,20.6,10.67,4.02,19,12,19,,NA
2011,93,South Carolina,SEC (East),11,2,.846,6,2,.750,30.1,18.4,13.56,3.10,12,9,9,,NA
2011,94,Florida,SEC (East),7,6,.538,3,5,.375,25.5,20.3,6.00,3.61,22,12,,,NA
2011,95,Vanderbilt,SEC (East),6,7,.462,2,6,.250,26.7,21.6,7.09,3.39,,,,,NA
2011,96,Kentucky,SEC (East),5,7,.417,2,6,.250,15.8,24.7,-1.63,2.62,,,,,NA
2011,97,Tennessee,SEC (East),5,7,.417,1,7,.125,20.3,22.6,4.26,4.84,,,,,NA
2011,98,LSU,SEC (West),13,1,.929,8,0,1.000,35.7,11.3,24.27,6.27,4,1,2,,NA
2011,99,Alabama,SEC (West),12,1,.923,7,1,.875,34.8,8.2,24.44,4.21,2,1,1,,NA
2011,100,Arkansas,SEC (West),11,2,.846,6,2,.750,36.8,22.2,13.86,3.70,15,3,5,,NA
2011,101,Auburn,SEC (West),8,5,.615,4,4,.500,25.7,28.9,3.80,4.26,23,15,,,NA
2011,102,Mississippi State,SEC (West),7,6,.538,2,6,.250,25.3,19.7,5.13,2.52,20,16,,,NA
2011,103,Ole Miss,SEC (West),2,10,.167,0,8,.000,16.1,32.1,-6.71,5.79,,,,,NA
2011,104,Arkansas State,Sun Belt,10,3,.769,8,0,1.000,32.5,20.8,1.18,-8.28,,,,,NA
2011,105,Western Kentucky,Sun Belt,7,5,.583,7,1,.875,22.9,24.8,-6.18,-6.43,,,,,NA
2011,106,Louisiana-Lafayette,Sun Belt,9,4,.692,6,2,.750,32.3,29.8,-2.64,-6.57,,,,,NA
2011,107,Florida International,Sun Belt,8,5,.615,5,3,.625,25.0,19.5,-4.53,-8.68,,,,,NA
2011,108,North Texas,Sun Belt,5,7,.417,4,4,.500,24.8,30.7,-9.94,-3.86,,,,,NA
2011,109,Louisiana-Monroe,Sun Belt,4,8,.333,3,5,.375,24.6,25.4,-7.80,-5.96,,,,,NA
2011,110,Troy,Sun Belt,3,9,.250,2,6,.250,22.4,33.7,-15.54,-5.62,,,,,NA
2011,111,Middle Tennessee State,Sun Belt,2,10,.167,1,7,.125,22.3,36.8,-18.86,-6.61,,,,,NA
2011,112,Florida Atlantic,Sun Belt,1,11,.083,0,8,.000,12.9,34.7,-22.63,-4.96,,,,,NA
2011,113,Louisiana Tech,WAC,8,5,.615,6,1,.857,30.1,23.2,2.04,-2.73,,,,,NA
2011,114,Nevada,WAC,7,6,.538,5,2,.714,31.7,25.2,0.47,-2.76,,,,,NA
2011,115,Utah State,WAC,7,6,.538,5,2,.714,33.6,27.9,-2.22,-5.14,,,,,NA
2011,116,Hawaii,WAC,6,7,.462,3,4,.429,31.5,29.1,-6.90,-7.29,,,,,NA
2011,117,San Jose State,WAC,5,7,.417,3,4,.429,24.5,30.3,-5.97,-2.64,,,,,NA
2011,118,Fresno State,WAC,4,9,.308,3,4,.429,28.5,35.2,-7.24,-2.47,,,,,NA
2011,119,New Mexico State,WAC,4,9,.308,2,5,.286,24.5,36.8,-11.95,-3.79,,,,,NA
2011,120,Idaho,WAC,2,10,.167,1,6,.143,20.3,33.3,-13.24,-2.99,,,,,NA
2012,1,Florida State,ACC (Atlantic),12,2,.857,7,1,.875,39.3,14.7,13.56,-0.66,7,3,10,,NA
2012,2,Clemson,ACC (Atlantic),11,2,.846,7,1,.875,41.0,24.8,14.75,1.14,14,10,11,,NA
2012,3,North Carolina State,ACC (Atlantic),7,6,.538,4,4,.500,28.1,25.6,1.46,-0.77,,,,,NA
2012,4,Wake Forest,ACC (Atlantic),5,7,.417,3,5,.375,18.5,31.8,-6.20,1.05,,,,,NA
2012,5,Maryland,ACC (Atlantic),4,8,.333,2,6,.250,20.1,27.2,-6.59,-0.26,,,,,NA
2012,6,Boston College,ACC (Atlantic),2,10,.167,1,7,.125,19.8,29.7,-6.74,2.01,,,,,NA
2012,7,North Carolina,ACC (Coastal),8,4,.667,5,3,.625,40.6,25.7,4.52,-2.98,,,,,NA
2012,8,Miami (FL),ACC (Coastal),7,5,.583,5,3,.625,31.4,30.5,4.07,2.32,,,,,NA
2012,9,Georgia Tech,ACC (Coastal),7,7,.500,5,3,.625,33.6,28.3,5.18,2.89,,,,,NA
2012,10,Virginia Tech,ACC (Coastal),7,6,.538,4,4,.500,25.1,22.8,3.13,2.21,16,13,,,NA
2012,11,Duke,ACC (Coastal),6,7,.462,3,5,.375,31.5,36.0,-0.28,1.72,,,,,NA
2012,12,Virginia,ACC (Coastal),4,8,.333,2,6,.250,22.8,28.9,-3.84,0.99,,,,,NA
2012,13,Kansas State,Big 12,11,2,.846,8,1,.889,38.8,22.2,16.92,5.30,22,2,12,,NA
2012,14,Oklahoma,Big 12,10,3,.769,8,1,.889,38.2,25.5,14.32,6.17,4,4,15,,NA
2012,15,Texas,Big 12,9,4,.692,5,4,.556,35.7,29.2,11.18,5.57,15,11,19,,NA
2012,16,Oklahoma State,Big 12,8,5,.615,5,4,.556,45.7,28.2,13.50,4.96,19,18,,,NA
2012,17,Baylor,Big 12,8,5,.615,4,5,.444,44.5,37.2,11.22,5.07,,25,,,NA
2012,18,Texas Tech,Big 12,8,5,.615,4,5,.444,37.5,31.8,6.33,3.02,,15,,,NA
2012,19,Texas Christian,Big 12,7,6,.538,4,5,.444,28.3,22.6,7.49,4.87,20,15,,,NA
2012,20,West Virginia,Big 12,7,6,.538,4,5,.444,39.5,38.1,4.03,4.34,11,5,,,NA
2012,21,Iowa State,Big 12,6,7,.462,3,6,.333,24.5,23.9,5.40,5.48,,,,,NA
2012,22,Kansas,Big 12,1,11,.083,0,9,.000,18.3,36.1,-6.70,6.22,,,,,NA
2012,23,Louisville,Big East,11,2,.846,5,2,.714,31.2,23.8,5.88,-1.96,25,11,13,,NA
2012,24,Cincinnati,Big East,10,3,.769,5,2,.714,32.3,18.5,8.71,-3.37,,21,,,NA
2012,25,Rutgers,Big East,9,4,.692,5,2,.714,21.5,14.2,3.91,-2.55,,18,,,NA
2012,26,Syracuse,Big East,8,5,.615,5,2,.714,30.0,24.8,6.27,0.81,,,,,NA
2012,27,Pitt,Big East,6,7,.462,3,4,.429,26.6,21.1,2.05,-0.64,,,,,NA
2012,28,Connecticut,Big East,5,7,.417,2,5,.286,17.8,19.8,-5.35,-2.60,,,,,NA
2012,29,Temple,Big East,4,7,.364,2,5,.286,24.7,31.2,-7.52,-1.15,,,,,NA
2012,30,South Florida,Big East,3,9,.250,1,6,.143,20.6,27.4,-6.13,0.79,,,,,NA
2012,31,Ohio State,Big Ten (Leaders),12,0,1.000,8,0,1.000,37.2,22.8,13.81,0.89,18,3,3,,NA
2012,32,Penn State,Big Ten (Leaders),8,4,.667,6,2,.750,29.1,19.1,9.70,0.53,,,,,NA
2012,33,Wisconsin,Big Ten (Leaders),8,6,.571,4,4,.500,29.6,19.1,9.77,2.91,12,12,,,NA
2012,34,Purdue,Big Ten (Leaders),6,7,.462,3,5,.375,28.7,31.2,-1.58,0.96,,,,,NA
2012,35,Indiana,Big Ten (Leaders),4,8,.333,2,6,.250,30.8,35.3,-5.53,-0.61,,,,,NA
2012,36,Illinois,Big Ten (Leaders),2,10,.167,0,8,.000,16.7,32.1,-10.35,2.56,,,,,NA
2012,37,Nebraska,Big Ten (Legends),10,4,.714,7,1,.875,34.8,27.6,9.79,4.22,17,14,25,,NA
2012,38,Michigan,Big Ten (Legends),8,5,.615,6,2,.750,29.8,19.8,10.01,3.85,8,8,24,,NA
2012,39,Northwestern,Big Ten (Legends),10,3,.769,5,3,.625,31.7,22.5,8.97,0.97,,17,17,,NA
2012,40,Michigan State,Big Ten (Legends),7,6,.538,3,5,.375,20.0,16.3,6.21,3.75,13,10,,,NA
2012,41,Minnesota,Big Ten (Legends),6,7,.462,2,6,.250,22.1,24.7,-3.25,0.13,,,,,NA
2012,42,Iowa,Big Ten (Legends),4,8,.333,2,6,.250,19.3,22.9,-2.62,1.63,,,,,NA
2012,43,UCF,CUSA (East),10,4,.714,7,1,.875,35.4,22.1,6.65,-3.78,,,,,NA
2012,44,East Carolina,CUSA (East),8,5,.615,7,1,.875,31.5,31.6,-4.23,-4.92,,,,,NA
2012,45,Marshall,CUSA (East),5,7,.417,4,4,.500,40.9,43.1,-6.04,-4.87,,,,,NA
2012,46,Memphis,CUSA (East),4,8,.333,4,4,.500,24.4,30.3,-11.09,-5.34,,,,,NA
2012,47,UAB,CUSA (East),3,9,.250,2,6,.250,28.3,37.5,-11.66,-3.07,,,,,NA
2012,48,Southern Mississippi,CUSA (East),0,12,.000,0,8,.000,19.7,37.8,-18.04,-1.29,,,,,NA
2012,49,Tulsa,CUSA (West),11,3,.786,7,1,.875,34.7,23.6,6.24,-2.34,,,,,NA
2012,50,SMU,CUSA (West),7,6,.538,5,3,.625,31.0,25.7,1.64,-1.59,,,,,NA
2012,51,Rice,CUSA (West),7,6,.538,4,4,.500,31.8,30.5,-3.52,-4.83,,,,,NA
2012,52,Houston,CUSA (West),5,7,.417,4,4,.500,32.4,36.0,-5.54,-3.54,,,,,NA
2012,53,UTEP,CUSA (West),3,9,.250,2,6,.250,21.2,29.8,-9.29,-1.46,,,,,NA
2012,54,Tulane,CUSA (West),2,10,.167,2,6,.250,21.4,38.4,-14.23,-1.81,,,,,NA
2012,55,Notre Dame,Ind,12,1,.923,0,0,,25.8,12.8,16.98,6.14,,1,4,,NA
2012,56,Brigham Young,Ind,8,5,.615,0,0,,28.7,14.0,8.77,-0.61,,25,,,NA
2012,57,Navy,Ind,8,5,.615,0,0,,25.0,25.7,-1.76,-2.61,,,,,NA
2012,58,Army,Ind,2,10,.167,0,0,,24.3,35.3,-14.23,-4.23,,,,,NA
2012,59,Kent State,MAC (East),11,3,.786,8,0,1.000,33.1,24.5,2.75,-6.39,,18,,,NA
2012,60,Bowling Green State,MAC (East),8,5,.615,6,2,.750,22.9,16.8,-0.27,-6.11,,,,,NA
2012,61,Ohio,MAC (East),9,4,.692,4,4,.500,31.7,24.8,-2.75,-8.06,,23,,,NA
2012,62,Buffalo,MAC (East),4,8,.333,3,5,.375,21.3,28.5,-8.78,-3.36,,,,,NA
2012,63,Miami (OH),MAC (East),4,8,.333,3,5,.375,23.3,34.9,-11.70,-3.45,,,,,NA
2012,64,Massachusetts,MAC (East),1,11,.083,1,7,.125,12.7,40.2,-20.97,-3.55,,,,,NA
2012,65,Akron,MAC (East),1,11,.083,0,8,.000,26.1,35.7,-15.31,-4.31,,,,,NA
2012,66,Northern Illinois,MAC (West),12,2,.857,8,0,1.000,38.6,19.9,4.64,-7.50,,16,22,,NA
2012,67,Ball State,MAC (West),9,4,.692,6,2,.750,33.6,32.0,-1.60,-3.52,,,,,NA
2012,68,Toledo,MAC (West),9,4,.692,6,2,.750,31.5,28.4,-0.18,-4.18,,23,,,NA
2012,69,Central Michigan,MAC (West),7,6,.538,4,4,.500,28.8,32.4,-7.91,-6.76,,,,,NA
2012,70,Western Michigan,MAC (West),4,8,.333,2,6,.250,29.3,29.7,-9.54,-7.04,,,,,NA
2012,71,Eastern Michigan,MAC (West),2,10,.167,1,7,.125,21.3,37.6,-16.61,-3.45,,,,,NA
2012,72,Boise State,MWC,11,2,.846,7,1,.875,30.2,15.8,7.85,-5.08,24,18,18,,NA
2012,73,Fresno State,MWC,9,4,.692,7,1,.875,37.9,23.8,6.33,-3.51,,,,,NA
2012,74,San Diego State,MWC,9,4,.692,7,1,.875,32.8,24.4,2.69,-4.46,,,,,NA
2012,75,Air Force,MWC,6,7,.462,5,3,.625,27.4,29.0,-7.35,-6.35,,,,,NA
2012,76,Nevada,MWC,7,6,.538,4,4,.500,37.8,33.8,-3.60,-4.76,,,,,NA
2012,77,Colorado State,MWC,4,8,.333,3,5,.375,21.2,30.3,-12.54,-4.21,,,,,NA
2012,78,Wyoming,MWC,4,8,.333,3,5,.375,26.8,33.4,-10.78,-4.53,,,,,NA
2012,79,Nevada-Las Vegas,MWC,2,11,.154,2,6,.250,22.0,32.6,-14.57,-4.42,,,,,NA
2012,80,New Mexico,MWC,4,9,.308,1,7,.125,25.8,30.2,-9.91,-5.76,,,,,NA
2012,81,Hawaii,MWC,3,9,.250,1,7,.125,21.2,35.7,-13.75,-3.66,,,,,NA
2012,82,Oregon,Pac-12 (North),12,1,.923,8,1,.889,49.6,21.6,23.43,4.05,5,1,2,,NA
2012,83,Stanford,Pac-12 (North),12,2,.857,8,1,.889,27.9,17.2,15.58,6.58,21,7,7,,NA
2012,84,Oregon State,Pac-12 (North),9,4,.692,6,3,.667,32.5,20.6,12.14,6.06,,7,20,,NA
2012,85,Washington,Pac-12 (North),7,6,.538,5,4,.556,24.0,24.2,4.90,4.75,,23,,,NA
2012,86,California,Pac-12 (North),3,9,.250,2,7,.222,23.0,33.1,-0.65,6.10,,,,,NA
2012,87,Washington State,Pac-12 (North),3,9,.250,1,8,.111,20.4,33.7,-6.89,3.36,,,,,NA
2012,88,UCLA,Pac-12 (South),9,5,.643,6,3,.667,34.4,27.6,8.75,4.75,,15,,,NA
2012,89,Arizona State,Pac-12 (South),8,5,.615,5,4,.556,38.4,24.3,9.00,1.77,,,,,NA
2012,90,USC,Pac-12 (South),7,6,.538,5,4,.556,32.1,24.3,10.53,5.76,1,1,,,NA
2012,91,Arizona,Pac-12 (South),8,5,.615,4,5,.444,38.2,35.3,9.38,5.15,,22,,,NA
2012,92,Utah,Pac-12 (South),5,7,.417,3,6,.333,26.7,25.1,2.51,3.09,,,,,NA
2012,93,Colorado,Pac-12 (South),1,11,.083,1,8,.111,17.8,46.0,-12.66,4.51,,,,,NA
2012,94,Georgia,SEC (East),12,2,.857,7,1,.875,37.8,19.6,17.93,4.21,6,3,5,,NA
2012,95,Florida,SEC (East),11,2,.846,7,1,.875,26.5,14.5,17.35,6.82,23,3,9,,NA
2012,96,South Carolina,SEC (East),11,2,.846,6,2,.750,31.5,18.2,15.97,4.51,9,3,8,,NA
2012,97,Vanderbilt,SEC (East),9,4,.692,5,3,.625,30.0,18.7,9.88,2.26,,23,23,,NA
2012,98,Missouri,SEC (East),5,7,.417,2,6,.250,25.8,28.4,5.54,9.12,,,,,NA
2012,99,Tennessee,SEC (East),5,7,.417,1,7,.125,36.2,35.7,4.07,4.82,,23,,,NA
2012,100,Kentucky,SEC (East),2,10,.167,0,8,.000,17.9,31.0,-5.29,5.79,,,,,NA
2012,101,Alabama,SEC (West),13,1,.929,7,1,.875,38.7,10.9,24.51,5.51,2,1,1,,NA
2012,102,Texas A&M,SEC (West),11,2,.846,6,2,.750,44.5,21.8,20.05,5.13,,5,5,,NA
2012,103,LSU,SEC (West),10,3,.769,6,2,.750,29.8,17.5,14.76,5.45,3,2,14,,NA
2012,104,Mississippi State,SEC (West),8,5,.615,4,4,.500,29.5,23.3,6.15,2.99,,13,,,NA
2012,105,Ole Miss,SEC (West),7,6,.538,3,5,.375,31.5,27.6,8.43,5.20,,,,,NA
2012,106,Arkansas,SEC (West),4,8,.333,2,6,.250,23.5,30.4,2.40,6.40,10,8,,,NA
2012,107,Auburn,SEC (West),3,9,.250,0,8,.000,18.7,28.3,-0.92,6.91,,,,,NA
2012,108,Arkansas State,Sun Belt,10,3,.769,7,1,.875,34.9,24.5,4.94,-2.22,,,,,NA
2012,109,Louisiana-Lafayette,Sun Belt,9,4,.692,6,2,.750,35.5,28.1,3.45,-3.63,,,,,NA
2012,110,Middle Tennessee State,Sun Belt,8,4,.667,6,2,.750,26.6,28.0,-2.45,-4.95,,,,,NA
2012,111,Louisiana-Monroe,Sun Belt,8,5,.615,6,2,.750,33.8,29.2,-0.03,-3.27,,,,,NA
2012,112,Western Kentucky,Sun Belt,7,6,.538,4,4,.500,28.2,25.5,-1.50,-3.73,,,,,NA
2012,113,Troy,Sun Belt,5,7,.417,3,5,.375,30.6,30.5,-3.45,-3.45,,,,,NA
2012,114,North Texas,Sun Belt,4,8,.333,3,5,.375,20.9,27.8,-8.41,-1.24,,,,,NA
2012,115,Florida Atlantic,Sun Belt,3,9,.250,2,6,.250,20.5,30.8,-9.83,-1.08,,,,,NA
2012,116,Florida International,Sun Belt,3,9,.250,2,6,.250,25.0,31.7,-9.10,-2.27,,,,,NA
2012,117,South Alabama,Sun Belt,2,11,.154,1,7,.125,18.5,29.5,-15.26,-4.26,,,,,NA
2012,118,Utah State,WAC,11,2,.846,6,0,1.000,34.9,15.4,10.71,-4.68,,16,16,,NA
2012,119,San Jose State,WAC,11,2,.846,5,1,.833,34.8,21.3,7.90,-3.02,,21,21,,NA
2012,120,Louisiana Tech,WAC,9,3,.750,4,2,.667,51.5,38.5,6.33,-4.26,,19,,,NA
2012,121,UTSA,WAC,8,4,.667,3,3,.500,31.2,28.8,-7.49,-8.83,,,,,NA
2012,122,Texas State,WAC,4,8,.333,2,4,.333,28.6,33.5,-8.03,-4.19,,,,,NA
2012,123,Idaho,WAC,1,11,.083,1,5,.167,15.8,42.4,-17.38,-0.79,,,,,NA
2012,124,New Mexico State,WAC,1,11,.083,0,6,.000,18.7,39.4,-19.00,-3.25,,,,,NA
2013,1,Florida State,ACC (Atlantic),14,0,1.000,8,0,1.000,51.6,12.1,23.36,1.29,11,1,1,,NA
2013,2,Clemson,ACC (Atlantic),11,2,.846,7,1,.875,40.2,22.2,14.98,3.06,8,3,8,,NA
2013,3,Boston College,ACC (Atlantic),7,6,.538,4,4,.500,27.7,28.9,1.28,2.20,,,,,NA
2013,4,Syracuse,ACC (Atlantic),7,6,.538,4,4,.500,22.7,25.4,2.81,2.88,,,,,NA
2013,5,Maryland,ACC (Atlantic),7,6,.538,3,5,.375,26.2,25.3,0.64,-0.97,,25,,,NA
2013,6,Wake Forest,ACC (Atlantic),4,8,.333,2,6,.250,18.3,24.1,0.00,2.17,,,,,NA
2013,7,North Carolina State,ACC (Atlantic),3,9,.250,0,8,.000,22.8,30.2,-5.66,1.59,,,,,NA
2013,8,Duke,ACC (Coastal),10,4,.714,6,2,.750,32.8,26.6,7.86,2.36,,20,23,,NA
2013,9,Miami (FL),ACC (Coastal),9,4,.692,5,3,.625,33.8,26.8,6.59,2.51,,7,,,NA
2013,10,Virginia Tech,ACC (Coastal),8,5,.615,5,3,.625,22.5,19.3,6.41,4.49,,16,,,NA
2013,11,Georgia Tech,ACC (Coastal),7,6,.538,5,3,.625,35.1,22.8,7.21,3.67,,,,,NA
2013,12,North Carolina,ACC (Coastal),7,6,.538,4,4,.500,32.7,24.5,6.22,1.91,,,,,NA
2013,13,Pitt,ACC (Coastal),7,6,.538,3,5,.375,26.3,27.2,3.72,3.49,,,,,NA
2013,14,Virginia,ACC (Coastal),2,10,.167,0,8,.000,19.8,33.3,-4.94,6.06,,,,,NA
2013,15,UCF,American,12,1,.923,8,0,1.000,34.6,21.3,8.42,-2.96,,10,10,,NA
2013,16,Louisville,American,12,1,.923,7,1,.875,35.2,12.2,9.99,-5.85,9,7,15,,NA
2013,17,Cincinnati,American,9,4,.692,6,2,.750,32.1,21.0,0.41,-6.90,,,,,NA
2013,18,Houston,American,8,5,.615,5,3,.625,33.2,21.8,4.93,-1.92,,,,,NA
2013,19,SMU,American,5,7,.417,4,4,.500,26.8,33.3,-7.44,-2.44,,,,,NA
2013,20,Rutgers,American,6,7,.462,3,5,.375,26.5,29.8,-5.68,-3.37,,,,,NA
2013,21,Connecticut,American,3,9,.250,3,5,.375,20.6,30.3,-11.97,-2.97,,,,,NA
2013,22,South Florida,American,2,10,.167,2,6,.250,13.8,28.6,-13.56,-0.47,,,,,NA
2013,23,Memphis,American,3,9,.250,1,7,.125,19.5,24.6,-7.41,-2.66,,,,,NA
2013,24,Temple,American,2,10,.167,1,7,.125,24.9,29.8,-10.30,-3.80,,,,,NA
2013,25,Baylor,Big 12,11,2,.846,8,1,.889,52.4,23.5,16.87,1.87,,3,13,,NA
2013,26,Oklahoma,Big 12,11,2,.846,7,2,.778,32.8,22.1,13.19,4.12,16,6,6,,NA
2013,27,Oklahoma State,Big 12,10,3,.769,7,2,.778,39.1,21.6,16.83,3.76,13,6,17,,NA
2013,28,Texas,Big 12,8,5,.615,7,2,.778,29.3,25.8,7.45,5.45,15,15,,,NA
2013,29,Kansas State,Big 12,8,5,.615,5,4,.556,33.2,22.9,10.01,1.09,,,,,NA
2013,30,Texas Tech,Big 12,8,5,.615,4,5,.444,35.8,30.5,5.32,2.71,,10,,,NA
2013,31,Texas Christian,Big 12,4,8,.333,2,7,.222,25.1,25.3,1.94,3.85,20,20,,,NA
2013,32,West Virginia,Big 12,4,8,.333,2,7,.222,26.3,33.3,-3.74,2.10,,,,,NA
2013,33,Iowa State,Big 12,3,9,.250,2,7,.222,24.8,36.0,-3.57,3.34,,,,,NA
2013,34,Kansas,Big 12,3,9,.250,1,8,.111,15.3,31.8,-8.58,2.84,,,,,NA
2013,35,Ohio State,Big Ten (Leaders),12,2,.857,8,0,1.000,45.5,22.6,15.65,1.43,2,2,12,,NA
2013,36,Wisconsin,Big Ten (Leaders),9,4,.692,6,2,.750,34.8,16.3,14.20,2.28,23,14,22,,NA
2013,37,Penn State,Big Ten (Leaders),7,5,.583,4,4,.500,28.7,26.2,3.40,1.07,,,,,NA
2013,38,Indiana,Big Ten (Leaders),5,7,.417,3,5,.375,38.4,38.8,4.41,4.74,,,,,NA
2013,39,Illinois,Big Ten (Leaders),4,8,.333,1,7,.125,29.7,35.4,-3.86,1.98,,,,,NA
2013,40,Purdue,Big Ten (Leaders),1,11,.083,0,8,.000,14.9,38.0,-12.43,4.98,,,,,NA
2013,41,Michigan State,Big Ten (Legends),13,1,.929,8,0,1.000,29.4,13.2,14.74,0.67,,3,3,,NA
2013,42,Nebraska,Big Ten (Legends),9,4,.692,5,3,.625,31.9,24.8,5.22,0.45,18,18,,,NA
2013,43,Iowa,Big Ten (Legends),8,5,.615,5,3,.625,26.3,18.9,7.31,2.31,,,,,NA
2013,44,Minnesota,Big Ten (Legends),8,5,.615,4,4,.500,25.7,22.2,5.27,1.35,,,,,NA
2013,45,Michigan,Big Ten (Legends),7,6,.538,3,5,.375,32.2,26.8,5.53,3.30,17,11,,,NA
2013,46,Northwestern,Big Ten (Legends),5,7,.417,1,7,.125,26.2,27.1,1.20,2.03,22,16,,,NA
2013,47,Marshall,CUSA (East),10,4,.714,7,1,.875,42.1,22.9,3.07,-8.21,,,,,NA
2013,48,East Carolina,CUSA (East),10,3,.769,6,2,.750,40.2,24.8,4.30,-7.17,,,,,NA
2013,49,Middle Tennessee State,CUSA (East),8,5,.615,6,2,.750,29.0,26.2,-3.71,-5.63,,,,,NA
2013,50,Florida Atlantic,CUSA (East),6,6,.500,4,4,.500,26.4,22.3,-3.53,-5.62,,,,,NA
2013,51,UAB,CUSA (East),2,10,.167,1,7,.125,26.3,43.8,-15.82,-3.74,,,,,NA
2013,52,Florida International,CUSA (East),1,11,.083,1,7,.125,9.8,37.0,-23.53,-5.53,,,,,NA
2013,53,Southern Mississippi,CUSA (East),1,11,.083,1,7,.125,17.1,41.9,-21.13,-4.55,,,,,NA
2013,54,Rice,CUSA (West),10,4,.714,7,1,.875,29.6,24.4,0.15,-4.78,,,,,NA
2013,55,North Texas,CUSA (West),9,4,.692,6,2,.750,31.8,17.8,3.05,-6.95,,,,,NA
2013,56,UTSA,CUSA (West),7,5,.583,6,2,.750,25.6,26.3,-3.01,-3.18,,,,,NA
2013,57,Tulane,CUSA (West),7,6,.538,5,3,.625,24.8,21.4,-3.22,-5.22,,,,,NA
2013,58,Louisiana Tech,CUSA (West),4,8,.333,3,5,.375,19.2,26.3,-15.66,-9.91,,,,,NA
2013,59,Tulsa,CUSA (West),3,9,.250,2,6,.250,21.1,33.9,-11.77,-1.27,,,,,NA
2013,60,UTEP,CUSA (West),2,10,.167,1,7,.125,21.8,39.3,-18.17,-6.50,,,,,NA
2013,61,Notre Dame,Ind,9,4,.692,2,0,1.000,27.2,22.4,9.50,4.50,14,14,20,,NA
2013,62,New Mexico State,Ind,2,10,.167,1,0,1.000,20.9,44.6,-19.36,-3.77,,,,,NA
2013,63,Navy,Ind,9,4,.692,1,1,.500,33.5,24.4,4.26,-2.89,,,,,NA
2013,64,Brigham Young,Ind,8,5,.615,0,1,.000,30.2,22.1,10.23,3.77,,,,,NA
2013,65,Army,Ind,3,9,.250,0,1,.000,24.4,31.6,-12.36,-5.27,,,,,NA
2013,66,Idaho,Ind,1,11,.083,0,1,.000,18.2,46.8,-19.30,-1.30,,,,,NA
2013,67,Bowling Green State,MAC (East),10,4,.714,7,1,.875,34.8,15.9,4.89,-7.18,,,,,NA
2013,68,Buffalo,MAC (East),8,5,.615,6,2,.750,30.3,24.4,-1.48,-7.33,,,,,NA
2013,69,Ohio,MAC (East),7,6,.538,4,4,.500,27.4,27.5,-5.77,-6.85,,,,,NA
2013,70,Akron,MAC (East),5,7,.417,4,4,.500,20.2,28.6,-9.86,-4.28,,,,,NA
2013,71,Kent State,MAC (East),4,8,.333,3,5,.375,20.8,26.9,-9.60,-4.02,,,,,NA
2013,72,Massachusetts,MAC (East),1,11,.083,1,7,.125,11.7,33.0,-20.40,-3.82,,,,,NA
2013,73,Miami (OH),MAC (East),0,12,.000,0,8,.000,9.8,35.7,-23.48,-4.65,,,,,NA
2013,74,Northern Illinois,MAC (West),12,2,.857,8,0,1.000,39.6,25.1,3.56,-8.51,,16,,,NA
2013,75,Ball State,MAC (West),10,3,.769,7,1,.875,38.5,24.7,2.29,-9.55,,,,,NA
2013,76,Toledo,MAC (West),7,5,.583,5,3,.625,33.0,28.6,-0.03,-3.36,,,,,NA
2013,77,Central Michigan,MAC (West),6,6,.500,5,3,.625,23.3,28.6,-11.97,-8.72,,,,,NA
2013,78,Eastern Michigan,MAC (West),2,10,.167,1,7,.125,18.8,45.2,-22.84,-4.75,,,,,NA
2013,79,Western Michigan,MAC (West),1,11,.083,1,7,.125,17.2,35.4,-19.16,-4.33,,,,,NA
2013,80,Utah State,MWC (Mountain),9,5,.643,7,1,.875,31.8,17.1,6.70,-2.02,,,,,NA
2013,81,Boise State,MWC (Mountain),8,5,.615,6,2,.750,37.5,24.8,3.88,-2.89,19,19,,,NA
2013,82,Colorado State,MWC (Mountain),8,6,.571,5,3,.625,36.2,29.8,-0.23,-4.81,,,,,NA
2013,83,Wyoming,MWC (Mountain),5,7,.417,3,5,.375,31.3,36.7,-9.36,-5.61,,,,,NA
2013,84,New Mexico,MWC (Mountain),3,9,.250,1,7,.125,32.8,42.8,-14.10,-4.52,,,,,NA
