from_id,year,to_id,Wk,Month,Date,TrueYear,Day,WinPts,WinTeamHome,LosePts,Time,TV,Month2,GameDate,Rk,Conf,Overall W,Overall L,Overall Pct,Conference W,Conference L,Conference Pct,PPG,OPPG,SRS SRS,SRS SOS,Polls AP Pre,Polls AP High,Polls AP Post,Polls AP Curr
Virginia,2004,Georgia Tech,13,Nov,20,2004,Sat,30,FALSE,10,NA,NA,11,2004-11-20,4,ACC,8,4,0.667,5,3,0.625,30.3,17.7,13.57,3.99,16,6,23,NA
Virginia,2004,North Carolina,3,Sep,11,2004,Sat,56,TRUE,24,NA,NA,9,2004-09-11,4,ACC,8,4,0.667,5,3,0.625,30.3,17.7,13.57,3.99,16,6,23,NA
Virginia,2004,Duke,9,Oct,23,2004,Sat,37,FALSE,16,NA,NA,10,2004-10-23,4,ACC,8,4,0.667,5,3,0.625,30.3,17.7,13.57,3.99,16,6,23,NA
Virginia,2004,Temple,2,Sep,4,2004,Sat,44,FALSE,14,NA,NA,9,2004-09-04,4,ACC,8,4,0.667,5,3,0.625,30.3,17.7,13.57,3.99,16,6,23,NA
Virginia,2004,Clemson,7,Oct,7,2004,Thu,30,TRUE,10,NA,NA,10,2004-10-07,4,ACC,8,4,0.667,5,3,0.625,30.3,17.7,13.57,3.99,16,6,23,NA
Virginia,2004,Maryland,11,Nov,6,2004,Sat,16,TRUE,0,NA,NA,11,2004-11-06,4,ACC,8,4,0.667,5,3,0.625,30.3,17.7,13.57,3.99,16,6,23,NA
Virginia,2004,Syracuse,5,Sep,25,2004,Sat,31,TRUE,10,NA,NA,9,2004-09-25,4,ACC,8,4,0.667,5,3,0.625,30.3,17.7,13.57,3.99,16,6,23,NA
Virginia,2004,Akron,4,Sep,18,2004,Sat,51,TRUE,0,NA,NA,9,2004-09-18,4,ACC,8,4,0.667,5,3,0.625,30.3,17.7,13.57,3.99,16,6,23,NA
Virginia Tech,2004,North Carolina,11,Nov,6,2004,Sat,27,FALSE,24,NA,NA,11,2004-11-06,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,Western Michigan,3,Sep,11,2004,Sat,63,TRUE,0,NA,NA,9,2004-09-11,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,Miami (FL),15,Dec,4,2004,Sat,16,FALSE,10,NA,NA,12,2004-12-04,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,Duke,4,Sep,18,2004,Sat,41,TRUE,17,NA,NA,9,2004-09-18,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,Wake Forest,7,Oct,9,2004,Sat,17,FALSE,10,NA,NA,10,2004-10-09,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,Georgia Tech,10,Oct,28,2004,Thu,34,FALSE,20,NA,NA,10,2004-10-28,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,Florida A&M,8,Oct,16,2004,Sat,62,TRUE,0,NA,NA,10,2004-10-16,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,West Virginia,6,Oct,2,2004,Sat,19,TRUE,13,NA,NA,10,2004-10-02,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,Maryland,13,Nov,18,2004,Thu,55,TRUE,6,NA,NA,11,2004-11-18,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Virginia Tech,2004,Virginia,14,Nov,27,2004,Sat,24,TRUE,10,NA,NA,11,2004-11-27,1,ACC,10,3,0.769,7,1,0.875,30.8,12.8,14.1,4.33,NA,9,10,NA
Wake Forest,2004,Duke,10,Oct,30,2004,Sat,24,TRUE,22,NA,NA,10,2004-10-30,10,ACC,4,7,0.364,1,7,0.125,20.9,23,1.58,2.85,NA,NA,NA,NA
Wake Forest,2004,Boston College,5,Sep,25,2004,Sat,17,TRUE,14,NA,NA,9,2004-09-25,10,ACC,4,7,0.364,1,7,0.125,20.9,23,1.58,2.85,NA,NA,NA,NA
Wake Forest,2004,East Carolina,3,Sep,11,2004,Sat,31,FALSE,17,NA,NA,9,2004-09-11,10,ACC,4,7,0.364,1,7,0.125,20.9,23,1.58,2.85,NA,NA,NA,NA
Washington,2004,San Jose State,7,Oct,9,2004,Sat,21,TRUE,6,NA,NA,10,2004-10-09,87,Pac-10,1,10,0.091,0,8,0,14,30.4,-6.27,7.64,NA,NA,NA,NA
Washington State,2004,UCLA,11,Nov,6,2004,Sat,31,FALSE,29,NA,NA,11,2004-11-06,84,Pac-10,5,6,0.455,3,5,0.375,25,27.9,2.67,5.39,NA,NA,NA,NA
Washington State,2004,New Mexico,2,Sep,3,2004,Fri,21,FALSE,17,NA,NA,9,2004-09-03,84,Pac-10,5,6,0.455,3,5,0.375,25,27.9,2.67,5.39,NA,NA,NA,NA
Washington State,2004,Arizona,5,Sep,25,2004,Sat,20,FALSE,19,NA,NA,9,2004-09-25,84,Pac-10,5,6,0.455,3,5,0.375,25,27.9,2.67,5.39,NA,NA,NA,NA
Washington State,2004,Washington,13,Nov,20,2004,Sat,28,TRUE,25,NA,NA,11,2004-11-20,84,Pac-10,5,6,0.455,3,5,0.375,25,27.9,2.67,5.39,NA,NA,NA,NA
Washington State,2004,Idaho,4,Sep,18,2004,Sat,49,TRUE,8,NA,NA,9,2004-09-18,84,Pac-10,5,6,0.455,3,5,0.375,25,27.9,2.67,5.39,NA,NA,NA,NA
West Virginia,2004,Rutgers,10,Oct,30,2004,Sat,35,FALSE,30,NA,NA,10,2004-10-30,26,Big East,8,4,0.667,4,2,0.667,30.1,20.5,5.27,-2.65,10,6,NA,NA
West Virginia,2004,Connecticut,8,Oct,13,2004,Wed,31,FALSE,19,NA,NA,10,2004-10-13,26,Big East,8,4,0.667,4,2,0.667,30.1,20.5,5.27,-2.65,10,6,NA,NA
West Virginia,2004,Maryland,4,Sep,18,2004,Sat,19,TRUE,16,NA,NA,9,2004-09-18,26,Big East,8,4,0.667,4,2,0.667,30.1,20.5,5.27,-2.65,10,6,NA,NA
West Virginia,2004,East Carolina,2,Sep,4,2004,Sat,56,TRUE,23,NA,NA,9,2004-09-04,26,Big East,8,4,0.667,4,2,0.667,30.1,20.5,5.27,-2.65,10,6,NA,NA
West Virginia,2004,Temple,11,Nov,6,2004,Sat,42,TRUE,21,NA,NA,11,2004-11-06,26,Big East,8,4,0.667,4,2,0.667,30.1,20.5,5.27,-2.65,10,6,NA,NA
West Virginia,2004,Syracuse,9,Oct,21,2004,Thu,27,TRUE,6,NA,NA,10,2004-10-21,26,Big East,8,4,0.667,4,2,0.667,30.1,20.5,5.27,-2.65,10,6,NA,NA
Western Michigan,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,MAC (West),1,10,0.091,0,8,0,22.5,39.6,-18.81,-5.63,NA,NA,NA,NA
Wisconsin,2004,Penn State,5,Sep,25,2004,Sat,16,TRUE,3,NA,NA,9,2004-09-25,33,Big Ten,9,3,0.75,6,2,0.75,20.8,15.4,8.69,2.35,21,4,17,NA
Wisconsin,2004,Northwestern,9,Oct,23,2004,Sat,24,TRUE,12,NA,NA,10,2004-10-23,33,Big Ten,9,3,0.75,6,2,0.75,20.8,15.4,8.69,2.35,21,4,17,NA
Wisconsin,2004,Illinois,6,Oct,2,2004,Sat,24,TRUE,7,NA,NA,10,2004-10-02,33,Big Ten,9,3,0.75,6,2,0.75,20.8,15.4,8.69,2.35,21,4,17,NA
Wisconsin,2004,Purdue,8,Oct,16,2004,Sat,20,FALSE,17,NA,NA,10,2004-10-16,33,Big Ten,9,3,0.75,6,2,0.75,20.8,15.4,8.69,2.35,21,4,17,NA
Wisconsin,2004,Arizona,4,Sep,18,2004,Sat,9,FALSE,7,NA,NA,9,2004-09-18,33,Big Ten,9,3,0.75,6,2,0.75,20.8,15.4,8.69,2.35,21,4,17,NA
Wisconsin,2004,Ohio State,7,Oct,9,2004,Sat,24,FALSE,13,NA,NA,10,2004-10-09,33,Big Ten,9,3,0.75,6,2,0.75,20.8,15.4,8.69,2.35,21,4,17,NA
Wisconsin,2004,Minnesota,11,Nov,6,2004,Sat,38,TRUE,14,NA,NA,11,2004-11-06,33,Big Ten,9,3,0.75,6,2,0.75,20.8,15.4,8.69,2.35,21,4,17,NA
Wisconsin,2004,Nevada-Las Vegas,3,Sep,11,2004,Sat,18,TRUE,3,NA,NA,9,2004-09-11,33,Big Ten,9,3,0.75,6,2,0.75,20.8,15.4,8.69,2.35,21,4,17,NA
Wyoming,2004,Nevada-Las Vegas,11,Nov,6,2004,Sat,53,FALSE,45,NA,NA,11,2004-11-06,73,MWC,7,5,0.583,3,4,0.429,26.5,24.8,1.56,0.56,NA,NA,NA,NA
Wyoming,2004,Air Force,10,Oct,30,2004,Sat,43,TRUE,26,NA,NA,10,2004-10-30,73,MWC,7,5,0.583,3,4,0.429,26.5,24.8,1.56,0.56,NA,NA,NA,NA
Wyoming,2004,UCLA,17,Dec,23,2004,Thu,24,TRUE,21,NA,NA,12,2004-12-23,73,MWC,7,5,0.583,3,4,0.429,26.5,24.8,1.56,0.56,NA,NA,NA,NA
Wyoming,2004,Louisiana-Monroe,6,Oct,2,2004,Sat,31,TRUE,10,NA,NA,10,2004-10-02,73,MWC,7,5,0.583,3,4,0.429,26.5,24.8,1.56,0.56,NA,NA,NA,NA
Wyoming,2004,San Diego State,7,Oct,9,2004,Sat,20,TRUE,10,NA,NA,10,2004-10-09,73,MWC,7,5,0.583,3,4,0.429,26.5,24.8,1.56,0.56,NA,NA,NA,NA
Air Force,2005,New Mexico,12,Nov,19,2005,Sat,42,FALSE,24,NA,NA,11,2005-11-19,78,MWC,4,7,0.364,3,5,0.375,30,31.7,-4.38,-1.65,NA,NA,NA,NA
Air Force,2005,Nevada-Las Vegas,7,Oct,15,2005,Sat,42,TRUE,7,NA,NA,10,2005-10-15,78,MWC,4,7,0.364,3,5,0.375,30,31.7,-4.38,-1.65,NA,NA,NA,NA
Air Force,2005,San Diego State,2,Sep,10,2005,Sat,41,TRUE,29,NA,NA,9,2005-09-10,78,MWC,4,7,0.364,3,5,0.375,30,31.7,-4.38,-1.65,NA,NA,NA,NA
Air Force,2005,Washington,1,Sep,3,2005,Sat,20,FALSE,17,NA,NA,9,2005-09-03,78,MWC,4,7,0.364,3,5,0.375,30,31.7,-4.38,-1.65,NA,NA,NA,NA
Akron,2005,Kent State,13,Nov,24,2005,Thu,35,TRUE,3,NA,NA,11,2005-11-24,62,MAC (East),7,6,0.538,5,3,0.625,23.6,24.5,-5.5,-4.96,NA,NA,NA,NA
Akron,2005,Ohio,12,Nov,15,2005,Tue,27,TRUE,3,NA,NA,11,2005-11-15,62,MAC (East),7,6,0.538,5,3,0.625,23.6,24.5,-5.5,-4.96,NA,NA,NA,NA
Akron,2005,Buffalo,6,Oct,8,2005,Sat,13,FALSE,7,NA,NA,10,2005-10-08,62,MAC (East),7,6,0.538,5,3,0.625,23.6,24.5,-5.5,-4.96,NA,NA,NA,NA
Akron,2005,Northern Illinois,14,Dec,1,2005,Thu,31,TRUE,30,NA,NA,12,2005-12-01,62,MAC (East),7,6,0.538,5,3,0.625,23.6,24.5,-5.5,-4.96,NA,NA,NA,NA
Akron,2005,Bowling Green State,9,Oct,29,2005,Sat,24,FALSE,14,NA,NA,10,2005-10-29,62,MAC (East),7,6,0.538,5,3,0.625,23.6,24.5,-5.5,-4.96,NA,NA,NA,NA
Akron,2005,Middle Tennessee State,3,Sep,17,2005,Sat,17,FALSE,7,NA,NA,9,2005-09-17,62,MAC (East),7,6,0.538,5,3,0.625,23.6,24.5,-5.5,-4.96,NA,NA,NA,NA
Akron,2005,Northern Illinois,4,Sep,24,2005,Sat,48,TRUE,42,NA,NA,9,2005-09-24,62,MAC (East),7,6,0.538,5,3,0.625,23.6,24.5,-5.5,-4.96,NA,NA,NA,NA
Alabama,2005,Mississippi State,10,Nov,5,2005,Sat,17,FALSE,0,NA,NA,11,2005-11-05,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Alabama,2005,Tennessee,8,Oct,22,2005,Sat,6,TRUE,3,NA,NA,10,2005-10-22,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Alabama,2005,South Carolina,3,Sep,17,2005,Sat,37,FALSE,14,NA,NA,9,2005-09-17,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Alabama,2005,Florida,5,Oct,1,2005,Sat,31,TRUE,3,NA,NA,10,2005-10-01,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Alabama,2005,Southern Mississippi,2,Sep,10,2005,Sat,30,TRUE,21,NA,NA,9,2005-09-10,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Alabama,2005,Middle Tennessee State,1,Sep,3,2005,Sat,26,TRUE,7,NA,NA,9,2005-09-03,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Alabama,2005,Utah State,9,Oct,29,2005,Sat,35,TRUE,3,NA,NA,10,2005-10-29,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Alabama,2005,Texas Tech,17,Jan,2,2006,Mon,13,TRUE,10,NA,NA,1,2006-01-02,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Alabama,2005,Arkansas,4,Sep,24,2005,Sat,24,TRUE,13,NA,NA,9,2005-09-24,99,SEC (West),10,2,0.833,6,2,0.75,21.9,10.7,12.89,1.97,NA,4,8,NA
Arizona,2005,UCLA,10,Nov,5,2005,Sat,52,TRUE,14,NA,NA,11,2005-11-05,88,Pac-10,3,8,0.273,2,6,0.25,22.9,26.4,0.11,5.01,NA,NA,NA,NA
Arizona,2005,Oregon State,9,Oct,29,2005,Sat,29,FALSE,27,NA,NA,10,2005-10-29,88,Pac-10,3,8,0.273,2,6,0.25,22.9,26.4,0.11,5.01,NA,NA,NA,NA
Arizona State,2005,Temple,1,Sep,1,2005,Thu,63,TRUE,16,NA,NA,9,2005-09-01,85,Pac-10,7,5,0.583,4,4,0.5,36.8,29.9,9.63,4.63,20,14,NA,NA
Arizona State,2005,Washington State,10,Nov,5,2005,Sat,27,FALSE,24,NA,NA,11,2005-11-05,85,Pac-10,7,5,0.583,4,4,0.5,36.8,29.9,9.63,4.63,20,14,NA,NA
Arizona State,2005,Oregon State,4,Sep,24,2005,Sat,42,FALSE,24,NA,NA,9,2005-09-24,85,Pac-10,7,5,0.583,4,4,0.5,36.8,29.9,9.63,4.63,20,14,NA,NA
Arizona State,2005,Northwestern,3,Sep,17,2005,Sat,52,TRUE,21,NA,NA,9,2005-09-17,85,Pac-10,7,5,0.583,4,4,0.5,36.8,29.9,9.63,4.63,20,14,NA,NA
Arizona State,2005,Washington,9,Oct,29,2005,Sat,44,TRUE,20,NA,NA,10,2005-10-29,85,Pac-10,7,5,0.583,4,4,0.5,36.8,29.9,9.63,4.63,20,14,NA,NA
Arizona State,2005,Rutgers,16,Dec,27,2005,Tue,45,TRUE,40,NA,NA,12,2005-12-27,85,Pac-10,7,5,0.583,4,4,0.5,36.8,29.9,9.63,4.63,20,14,NA,NA
Arizona State,2005,Arizona,13,Nov,25,2005,Fri,23,TRUE,20,NA,NA,11,2005-11-25,85,Pac-10,7,5,0.583,4,4,0.5,36.8,29.9,9.63,4.63,20,14,NA,NA
Arkansas,2005,Mississippi State,12,Nov,19,2005,Sat,44,TRUE,10,NA,NA,11,2005-11-19,100,SEC (West),4,7,0.364,2,6,0.25,25.7,24.6,3.44,3.16,NA,NA,NA,NA
Arkansas,2005,Louisiana-Monroe,6,Oct,8,2005,Sat,44,TRUE,15,NA,NA,10,2005-10-08,100,SEC (West),4,7,0.364,2,6,0.25,25.7,24.6,3.44,3.16,NA,NA,NA,NA
Arkansas State,2005,Louisiana-Lafayette,7,Oct,13,2005,Thu,39,TRUE,36,NA,NA,10,2005-10-13,104,Sun Belt,6,6,0.5,5,2,0.714,24.5,25.3,-12.8,-10.72,NA,NA,NA,NA
Arkansas State,2005,Troy,11,Nov,12,2005,Sat,9,TRUE,3,NA,NA,11,2005-11-12,104,Sun Belt,6,6,0.5,5,2,0.714,24.5,25.3,-12.8,-10.72,NA,NA,NA,NA
Arkansas State,2005,North Texas,13,Nov,26,2005,Sat,31,FALSE,24,NA,NA,11,2005-11-26,104,Sun Belt,6,6,0.5,5,2,0.714,24.5,25.3,-12.8,-10.72,NA,NA,NA,NA
Arkansas State,2005,Florida International,4,Sep,24,2005,Sat,66,TRUE,24,NA,NA,9,2005-09-24,104,Sun Belt,6,6,0.5,5,2,0.714,24.5,25.3,-12.8,-10.72,NA,NA,NA,NA
Arkansas State,2005,Florida Atlantic,8,Oct,22,2005,Sat,3,TRUE,0,NA,NA,10,2005-10-22,104,Sun Belt,6,6,0.5,5,2,0.714,24.5,25.3,-12.8,-10.72,NA,NA,NA,NA
Army,2005,Akron,8,Oct,22,2005,Sat,20,FALSE,0,NA,NA,10,2005-10-22,58,Ind,4,7,0.364,0,0,NA,20,26.7,-5.81,-0.9,NA,NA,NA,NA
Army,2005,Arkansas State,12,Nov,19,2005,Sat,38,TRUE,10,NA,NA,11,2005-11-19,58,Ind,4,7,0.364,0,0,NA,20,26.7,-5.81,-0.9,NA,NA,NA,NA
Army,2005,Air Force,10,Nov,5,2005,Sat,27,FALSE,24,NA,NA,11,2005-11-05,58,Ind,4,7,0.364,0,0,NA,20,26.7,-5.81,-0.9,NA,NA,NA,NA
Auburn,2005,Arkansas,7,Oct,15,2005,Sat,34,FALSE,17,NA,NA,10,2005-10-15,98,SEC (West),9,3,0.75,7,1,0.875,32.2,15.5,13.63,1.54,16,7,14,NA
Auburn,2005,South Carolina,5,Oct,1,2005,Sat,48,TRUE,7,NA,NA,10,2005-10-01,98,SEC (West),9,3,0.75,7,1,0.875,32.2,15.5,13.63,1.54,16,7,14,NA
Auburn,2005,Alabama,12,Nov,19,2005,Sat,28,TRUE,18,NA,NA,11,2005-11-19,98,SEC (West),9,3,0.75,7,1,0.875,32.2,15.5,13.63,1.54,16,7,14,NA
Auburn,2005,Mississippi State,2,Sep,10,2005,Sat,28,TRUE,0,NA,NA,9,2005-09-10,98,SEC (West),9,3,0.75,7,1,0.875,32.2,15.5,13.63,1.54,16,7,14,NA
Auburn,2005,Ball State,3,Sep,17,2005,Sat,63,TRUE,3,NA,NA,9,2005-09-17,98,SEC (West),9,3,0.75,7,1,0.875,32.2,15.5,13.63,1.54,16,7,14,NA
Auburn,2005,Georgia,11,Nov,12,2005,Sat,31,FALSE,30,NA,NA,11,2005-11-12,98,SEC (West),9,3,0.75,7,1,0.875,32.2,15.5,13.63,1.54,16,7,14,NA
Auburn,2005,Kentucky,10,Nov,5,2005,Sat,49,FALSE,27,NA,NA,11,2005-11-05,98,SEC (West),9,3,0.75,7,1,0.875,32.2,15.5,13.63,1.54,16,7,14,NA
Ball State,2005,Eastern Michigan,11,Nov,12,2005,Sat,26,FALSE,25,NA,NA,11,2005-11-12,70,MAC (West),4,7,0.364,4,4,0.5,21.2,37.8,-7.31,0.87,NA,NA,NA,NA
Ball State,2005,Western Michigan,6,Oct,8,2005,Sat,60,FALSE,57,NA,NA,10,2005-10-08,70,MAC (West),4,7,0.364,4,4,0.5,21.2,37.8,-7.31,0.87,NA,NA,NA,NA
Ball State,2005,Northern Illinois,9,Oct,29,2005,Sat,31,FALSE,17,NA,NA,10,2005-10-29,70,MAC (West),4,7,0.364,4,4,0.5,21.2,37.8,-7.31,0.87,NA,NA,NA,NA
Ball State,2005,Akron,10,Nov,5,2005,Sat,23,TRUE,17,NA,NA,11,2005-11-05,70,MAC (West),4,7,0.364,4,4,0.5,21.2,37.8,-7.31,0.87,NA,NA,NA,NA
Baylor,2005,Army,3,Sep,17,2005,Sat,20,FALSE,10,NA,NA,9,2005-09-17,23,Big 12 (South),5,6,0.455,2,6,0.25,21.5,26.5,0.76,3.03,NA,NA,NA,NA
Baylor,2005,Oklahoma State,12,Nov,19,2005,Sat,44,TRUE,34,NA,NA,11,2005-11-19,23,Big 12 (South),5,6,0.455,2,6,0.25,21.5,26.5,0.76,3.03,NA,NA,NA,NA
Baylor,2005,Iowa State,6,Oct,8,2005,Sat,23,FALSE,13,NA,NA,10,2005-10-08,23,Big 12 (South),5,6,0.455,2,6,0.25,21.5,26.5,0.76,3.03,NA,NA,NA,NA
Boise State,2005,Louisiana Tech,13,Nov,26,2005,Sat,30,FALSE,13,NA,NA,11,2005-11-26,112,WAC,9,4,0.692,7,1,0.875,36.1,24.4,2.11,-6.36,18,18,NA,NA
Boise State,2005,Hawaii,5,Oct,1,2005,Sat,44,FALSE,41,NA,NA,10,2005-10-01,112,WAC,9,4,0.692,7,1,0.875,36.1,24.4,2.11,-6.36,18,18,NA,NA
Boise State,2005,Bowling Green State,4,Sep,21,2005,Wed,48,TRUE,20,NA,NA,9,2005-09-21,112,WAC,9,4,0.692,7,1,0.875,36.1,24.4,2.11,-6.36,18,18,NA,NA
Boise State,2005,New Mexico State,10,Nov,5,2005,Sat,56,TRUE,6,NA,NA,11,2005-11-05,112,WAC,9,4,0.692,7,1,0.875,36.1,24.4,2.11,-6.36,18,18,NA,NA
Boise State,2005,Nevada,9,Oct,29,2005,Sat,49,TRUE,14,NA,NA,10,2005-10-29,112,WAC,9,4,0.692,7,1,0.875,36.1,24.4,2.11,-6.36,18,18,NA,NA
Boise State,2005,Idaho,12,Nov,19,2005,Sat,70,TRUE,35,NA,NA,11,2005-11-19,112,WAC,9,4,0.692,7,1,0.875,36.1,24.4,2.11,-6.36,18,18,NA,NA
Boise State,2005,San Jose State,7,Oct,15,2005,Sat,38,TRUE,21,NA,NA,10,2005-10-15,112,WAC,9,4,0.692,7,1,0.875,36.1,24.4,2.11,-6.36,18,18,NA,NA
Boise State,2005,Utah State,8,Oct,22,2005,Sat,45,FALSE,21,NA,NA,10,2005-10-22,112,WAC,9,4,0.692,7,1,0.875,36.1,24.4,2.11,-6.36,18,18,NA,NA
Boston College,2005,Brigham Young,1,Sep,3,2005,Sat,20,FALSE,3,NA,NA,9,2005-09-03,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Boston College,2005,Wake Forest,7,Oct,15,2005,Sat,35,TRUE,30,NA,NA,10,2005-10-15,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Boston College,2005,Boise State,16,Dec,28,2005,Wed,27,FALSE,21,NA,NA,12,2005-12-28,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Boston College,2005,Virginia,6,Oct,8,2005,Sat,28,TRUE,17,NA,NA,10,2005-10-08,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Boston College,2005,Ball State,5,Oct,1,2005,Sat,38,TRUE,0,NA,NA,10,2005-10-01,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Boston College,2005,Clemson,4,Sep,24,2005,Sat,16,FALSE,13,NA,NA,9,2005-09-24,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Boston College,2005,Maryland,12,Nov,19,2005,Sat,31,FALSE,16,NA,NA,11,2005-11-19,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Boston College,2005,North Carolina State,11,Nov,12,2005,Sat,30,TRUE,10,NA,NA,11,2005-11-12,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Boston College,2005,Army,2,Sep,10,2005,Sat,44,TRUE,7,NA,NA,9,2005-09-10,1,ACC (Atlantic),9,3,0.75,5,3,0.625,25.8,15.9,12.01,4.17,22,13,18,NA
Bowling Green State,2005,Buffalo,7,Oct,15,2005,Sat,27,FALSE,7,NA,NA,10,2005-10-15,61,MAC (East),6,5,0.545,5,3,0.625,33.8,27.6,-3.17,-6.07,NA,NA,NA,NA
Bowling Green State,2005,Temple,5,Oct,1,2005,Sat,70,TRUE,7,NA,NA,10,2005-10-01,61,MAC (East),6,5,0.545,5,3,0.625,33.8,27.6,-3.17,-6.07,NA,NA,NA,NA
Bowling Green State,2005,Ball State,2,Sep,10,2005,Sat,40,FALSE,31,NA,NA,9,2005-09-10,61,MAC (East),6,5,0.545,5,3,0.625,33.8,27.6,-3.17,-6.07,NA,NA,NA,NA
Bowling Green State,2005,Kent State,10,Nov,5,2005,Sat,24,FALSE,14,NA,NA,11,2005-11-05,61,MAC (East),6,5,0.545,5,3,0.625,33.8,27.6,-3.17,-6.07,NA,NA,NA,NA
Bowling Green State,2005,Miami (OH),12,Nov,15,2005,Tue,42,FALSE,14,NA,NA,11,2005-11-15,61,MAC (East),6,5,0.545,5,3,0.625,33.8,27.6,-3.17,-6.07,NA,NA,NA,NA
Bowling Green State,2005,Ohio,6,Oct,8,2005,Sat,38,TRUE,14,NA,NA,10,2005-10-08,61,MAC (East),6,5,0.545,5,3,0.625,33.8,27.6,-3.17,-6.07,NA,NA,NA,NA
Brigham Young,2005,Air Force,9,Oct,29,2005,Sat,62,TRUE,41,NA,NA,10,2005-10-29,73,MWC,6,6,0.5,5,3,0.625,33,29.3,1.58,0.17,NA,NA,NA,NA
Brigham Young,2005,New Mexico,6,Oct,8,2005,Sat,27,FALSE,24,NA,NA,10,2005-10-08,73,MWC,6,6,0.5,5,3,0.625,33,29.3,1.58,0.17,NA,NA,NA,NA
Brigham Young,2005,Colorado State,7,Oct,15,2005,Sat,24,TRUE,14,NA,NA,10,2005-10-15,73,MWC,6,6,0.5,5,3,0.625,33,29.3,1.58,0.17,NA,NA,NA,NA
Brigham Young,2005,Nevada-Las Vegas,10,Nov,5,2005,Sat,55,FALSE,14,NA,NA,11,2005-11-05,73,MWC,6,6,0.5,5,3,0.625,33,29.3,1.58,0.17,NA,NA,NA,NA
Brigham Young,2005,Wyoming,11,Nov,12,2005,Sat,35,FALSE,21,NA,NA,11,2005-11-12,73,MWC,6,6,0.5,5,3,0.625,33,29.3,1.58,0.17,NA,NA,NA,NA
Buffalo,2005,Kent State,11,Nov,12,2005,Sat,10,FALSE,6,NA,NA,11,2005-11-12,64,MAC (East),1,10,0.091,1,7,0.125,10,29.7,-21.29,-5.2,NA,NA,NA,NA
California,2005,Brigham Young,15,Dec,22,2005,Thu,35,TRUE,28,NA,NA,12,2005-12-22,84,Pac-10,8,4,0.667,4,4,0.5,32.9,21.2,8.64,-0.03,19,10,25,NA
California,2005,Washington,2,Sep,10,2005,Sat,56,FALSE,17,NA,NA,9,2005-09-10,84,Pac-10,8,4,0.667,4,4,0.5,32.9,21.2,8.64,-0.03,19,10,25,NA
California,2005,Stanford,12,Nov,19,2005,Sat,27,FALSE,3,NA,NA,11,2005-11-19,84,Pac-10,8,4,0.667,4,4,0.5,32.9,21.2,8.64,-0.03,19,10,25,NA
California,2005,Washington State,8,Oct,22,2005,Sat,42,TRUE,38,NA,NA,10,2005-10-22,84,Pac-10,8,4,0.667,4,4,0.5,32.9,21.2,8.64,-0.03,19,10,25,NA
